,atd_location_id,created_date,detector_id,detector_status,detector_type,ip_comm_status,location_latitude,location_longitude,location_name,modified_date,signal_id
762,LOC16-003405,2017-09-11T05:00:00,5837,BROKEN,VIDEO,OFFLINE,30.4732018,-97.7982635, LAKELINE MALL DR / 183 HWY SVRD,1505106000,691
763,LOC16-003405,2017-09-11T05:00:00,5838,BROKEN,VIDEO,OFFLINE,30.4732018,-97.7982635, LAKELINE MALL DR / 183 HWY SVRD,1505106000,691
764,LOC16-004345,2017-09-11T05:00:00,6168,UNKNOWN,GRIDSMART,OFFLINE,30.2477283,-97.8040085, CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,1505106000,882
765,LOC16-003455,2017-06-23T05:00:00,3262,OK,LOOP,,30.1740322,-97.8058777, SLAUGHTER LN / PALACE PKWY,1498194000,701
766,LOC16-003455,2017-06-23T05:00:00,3264,OK,LOOP,,30.1740322,-97.8058777, SLAUGHTER LN / PALACE PKWY,1498194000,701
767,LOC16-003455,2017-06-23T05:00:00,3265,OK,LOOP,,30.1740322,-97.8058777, SLAUGHTER LN / PALACE PKWY,1498194000,701
768,LOC16-003455,2017-06-23T05:00:00,3266,OK,LOOP,,30.1740322,-97.8058777, SLAUGHTER LN / PALACE PKWY,1498194000,701
769,LOC16-003455,2017-06-23T05:00:00,3267,OK,LOOP,,30.1740322,-97.8058777, SLAUGHTER LN / PALACE PKWY,1523305080,701
770,LOC16-003455,2017-06-23T05:00:00,3268,OK,LOOP,,30.1740322,-97.8058777, SLAUGHTER LN / PALACE PKWY,1498194000,701
771,LOC16-000955,2017-06-16T05:00:00,4712,OK,LOOP,,30.20858,-97.8048477, MANCHACA RD / BERKELEY AVE,1497589200,193
772,LOC16-000955,2017-06-16T05:00:00,4713,OK,LOOP,,30.20858,-97.8048477, MANCHACA RD / BERKELEY AVE,1497589200,193
773,LOC16-004420,2017-09-11T05:00:00,5988,BROKEN,VIDEO,OFFLINE,30.4688225,-97.7976913,FM 620 RD / 183 HWY SVRD,1505106000,897
774,LOC16-004420,2017-09-11T05:00:00,5989,OK,VIDEO,OFFLINE,30.4688225,-97.7976913,FM 620 RD / 183 HWY SVRD,1505106000,897
775,LOC16-004440,2017-06-26T05:00:00,1981,OK,LOOP,,30.2256088,-97.8038712, WEST GATE BLVD / JONES RD,1498453200,901
776,LOC16-004440,2017-06-26T05:00:00,1982,OK,LOOP,,30.2256088,-97.8038712, WEST GATE BLVD / JONES RD,1498453200,901
777,LOC16-004440,2017-06-26T05:00:00,1983,OK,LOOP,,30.2256088,-97.8038712, WEST GATE BLVD / JONES RD,1498453200,901
778,LOC16-004440,2017-06-26T05:00:00,1984,OK,LOOP,,30.2256088,-97.8038712, WEST GATE BLVD / JONES RD,1498453200,901
779,LOC16-004440,2017-06-26T05:00:00,1985,OK,LOOP,,30.2256088,-97.8038712, WEST GATE BLVD / JONES RD,1498453200,901
780,LOC16-004440,2017-06-26T05:00:00,1986,OK,LOOP,,30.2256088,-97.8038712, WEST GATE BLVD / JONES RD,1498453200,901
781,LOC16-004440,2017-06-26T05:00:00,1987,OK,LOOP,,30.2256088,-97.8038712, WEST GATE BLVD / JONES RD,1498453200,901
782,LOC16-004440,2017-06-26T05:00:00,1988,OK,LOOP,,30.2256088,-97.8038712, WEST GATE BLVD / JONES RD,1498453200,901
783,LOC16-004430,2017-09-11T05:00:00,5992,BROKEN,VIDEO,OFFLINE,30.4680157,-97.7973709,FM 620 RD / 183 HWY SVRD,1505106000,899
784,LOC16-004430,2017-09-11T05:00:00,5993,BROKEN,VIDEO,OFFLINE,30.4680157,-97.7973709,FM 620 RD / 183 HWY SVRD,1505106000,899
785,LOC16-004415,2017-09-11T05:00:00,5986,BROKEN,VIDEO,OFFLINE,30.4691181,-97.7966461,FM 620 RD / 183 HWY SVRD,1505106000,896
786,LOC16-004415,2017-09-11T05:00:00,5987,OK,VIDEO,OFFLINE,30.4691181,-97.7966461,FM 620 RD / 183 HWY SVRD,1505106000,896
787,LOC16-004425,2017-09-11T05:00:00,5990,BROKEN,VIDEO,OFFLINE,30.4683056,-97.7963333,FM 620 RD / 183 HWY SVRD,1505106000,898
788,LOC16-004425,2017-09-11T05:00:00,5991,BROKEN,VIDEO,OFFLINE,30.4683056,-97.7963333,FM 620 RD / 183 HWY SVRD,1505106000,898
789,LOC16-003485,2017-06-23T05:00:00,3217,OK,CBD / NO DETECTORS,,30.4653149,-97.7962723,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,707
790,LOC16-003485,2017-06-23T05:00:00,3218,OK,CBD / NO DETECTORS,,30.4653149,-97.7962723,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,707
791,LOC16-003485,2017-06-23T05:00:00,3219,OK,CBD / NO DETECTORS,,30.4653149,-97.7962723,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,707
792,LOC16-003485,2017-06-23T05:00:00,3220,OK,CBD / NO DETECTORS,,30.4653149,-97.7962723,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,707
793,LOC16-003485,2017-06-23T05:00:00,3221,OK,CBD / NO DETECTORS,,30.4653149,-97.7962723,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,707
794,LOC16-003485,2017-06-23T05:00:00,3222,OK,CBD / NO DETECTORS,,30.4653149,-97.7962723,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,707
795,LOC16-003275,2017-06-19T05:00:00,3505,OK,RADAR,,30.4801693,-97.795433, LAKELINE BLVD / NORTH LAKE CREEK PKWY,1497848400,663
796,LOC16-003275,2017-06-19T05:00:00,3506,OK,RADAR,,30.4801693,-97.795433, LAKELINE BLVD / NORTH LAKE CREEK PKWY,1497848400,663
797,LOC16-003275,2017-06-19T05:00:00,3507,OK,RADAR,,30.4801693,-97.795433, LAKELINE BLVD / NORTH LAKE CREEK PKWY,1497848400,663
798,LOC16-003275,2017-06-19T05:00:00,3508,OK,RADAR,,30.4801693,-97.795433, LAKELINE BLVD / NORTH LAKE CREEK PKWY,1497848400,663
799,LOC16-003275,2017-06-19T05:00:00,3509,OK,RADAR,,30.4801693,-97.795433, LAKELINE BLVD / NORTH LAKE CREEK PKWY,1497848400,663
800,LOC16-003275,2017-06-19T05:00:00,3510,OK,RADAR,,30.4801693,-97.795433, LAKELINE BLVD / NORTH LAKE CREEK PKWY,1497848400,663
801,LOC16-003275,2017-06-19T05:00:00,3511,OK,RADAR,,30.4801693,-97.795433, LAKELINE BLVD / NORTH LAKE CREEK PKWY,1497848400,663
802,LOC16-003275,2017-06-19T05:00:00,3512,OK,RADAR,,30.4801693,-97.795433, LAKELINE BLVD / NORTH LAKE CREEK PKWY,1497848400,663
803,LOC16-003490,2017-06-23T05:00:00,3211,OK,CBD / NO DETECTORS,,30.4655991,-97.7952499,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,708
804,LOC16-003490,2017-06-23T05:00:00,3212,OK,CBD / NO DETECTORS,,30.4655991,-97.7952499,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,708
805,LOC16-003490,2017-06-23T05:00:00,3213,OK,CBD / NO DETECTORS,,30.4655991,-97.7952499,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,708
806,LOC16-003490,2017-06-23T05:00:00,3214,OK,CBD / NO DETECTORS,,30.4655991,-97.7952499,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,708
807,LOC16-003490,2017-06-23T05:00:00,3215,OK,CBD / NO DETECTORS,,30.4655991,-97.7952499,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,708
808,LOC16-003490,2017-06-23T05:00:00,3216,OK,CBD / NO DETECTORS,,30.4655991,-97.7952499,US 183 HWY SVRD / PECAN PARK BLVD,1498194000,708
809,LOC16-002080,2017-09-11T05:00:00,6170,,GRIDSMART,OFFLINE,30.2421951,-97.8011093, CAPITAL OF TEXAS HWY / WEST GATE BLVD,1505106000,424
810,LOC16-004445,,971,OK,LOOP,,30.2290554,-97.8013229, WEST GATE BLVD / WESTERN TRAILS BLVD,1456466400,902
811,LOC16-004445,2017-06-26T05:00:00,1975,OK,LOOP,,30.2290554,-97.8013229, WEST GATE BLVD / WESTERN TRAILS BLVD,1498453200,902
812,LOC16-004445,2017-06-26T05:00:00,1976,OK,LOOP,,30.2290554,-97.8013229, WEST GATE BLVD / WESTERN TRAILS BLVD,1498453200,902
813,LOC16-004445,2017-06-26T05:00:00,1977,OK,LOOP,,30.2290554,-97.8013229, WEST GATE BLVD / WESTERN TRAILS BLVD,1498453200,902
814,LOC16-004445,2017-06-26T05:00:00,1978,OK,LOOP,,30.2290554,-97.8013229, WEST GATE BLVD / WESTERN TRAILS BLVD,1498453200,902
815,LOC16-004445,2017-06-26T05:00:00,1979,OK,LOOP,,30.2290554,-97.8013229, WEST GATE BLVD / WESTERN TRAILS BLVD,1498453200,902
816,LOC16-004445,2017-06-26T05:00:00,1980,OK,LOOP,,30.2290554,-97.8013229, WEST GATE BLVD / WESTERN TRAILS BLVD,1498453200,902
817,LOC16-002625,,582,OK,LOOP,,30.3658009,-97.7974396,FM 2222 RD / CITY PARK RD,1435813200,536
818,LOC16-002625,,584,OK,LOOP,,30.3658009,-97.7974396,FM 2222 RD / CITY PARK RD,1435813200,536
819,LOC16-002625,,585,OK,LOOP,,30.3658009,-97.7974396,FM 2222 RD / CITY PARK RD,1435813200,536
820,LOC16-002625,,586,OK,LOOP,,30.3658009,-97.7974396,FM 2222 RD / CITY PARK RD,1435813200,536
821,LOC16-002625,,587,OK,LOOP,,30.3658009,-97.7974396,FM 2222 RD / CITY PARK RD,1435813200,536
822,LOC16-002625,2017-10-02T05:00:00,6192,UNKNOWN,GRIDSMART,OFFLINE,30.3658009,-97.7974396,FM 2222 RD / CITY PARK RD,1506965100,536
823,LOC16-001580,,1185,OK,LOOP,,30.2329502,-97.8007278, WEST GATE BLVD / LAMAR BLVD SVRD,1475557200,323
824,LOC16-001580,2017-06-16T05:00:00,3989,BROKEN,LOOP,,30.2329502,-97.8007278, WEST GATE BLVD / LAMAR BLVD SVRD,1497589200,323
825,LOC16-003015,2017-06-16T05:00:00,4582,OK,LOOP,,30.4611416,-97.7945862, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,604
826,LOC16-003015,2017-06-16T05:00:00,4583,OK,LOOP,,30.4611416,-97.7945862, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,604
827,LOC16-003015,2017-06-16T05:00:00,4584,OK,LOOP,,30.4611416,-97.7945862, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,604
828,LOC16-003015,2017-06-16T05:00:00,4585,OK,LOOP,,30.4611416,-97.7945862, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,604
829,LOC16-003015,2017-06-16T05:00:00,4586,OK,LOOP,,30.4611416,-97.7945862, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,604
830,LOC16-003015,2017-06-16T05:00:00,4587,OK,LOOP,,30.4611416,-97.7945862, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,604
831,LOC16-001585,,1186,OK,LOOP,,30.2319736,-97.8005447, WEST GATE BLVD / LAMAR BLVD SVRD,1475557200,324
832,LOC16-001935,2017-07-13T05:00:00,1322,BROKEN,LOOP,,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1499922000,395
833,LOC16-001935,2017-07-13T05:00:00,1323,BROKEN,LOOP,,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1499922000,395
834,LOC16-001935,2017-07-13T05:00:00,1324,BROKEN,LOOP,,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1499922000,395
835,LOC16-001935,2017-07-13T05:00:00,1325,BROKEN,LOOP,,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1499922000,395
836,LOC16-001935,2017-07-13T05:00:00,1326,BROKEN,LOOP,,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1499922000,395
837,LOC16-001935,2017-07-13T05:00:00,1327,BROKEN,LOOP,,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1499922000,395
838,LOC16-001935,2017-07-13T05:00:00,1328,BROKEN,LOOP,,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1499922000,395
839,LOC16-001935,2017-07-13T05:00:00,1329,BROKEN,LOOP,,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1499922000,395
840,LOC16-001935,2017-09-20T05:00:00,6177,OK,GRIDSMART,OFFLINE,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1505913420,395
841,LOC16-001935,2017-09-20T05:00:00,6178,OK,GRIDSMART,OFFLINE,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1505913540,395
842,LOC16-001935,2017-09-20T05:00:00,6179,OK,GRIDSMART,OFFLINE,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1505913600,395
843,LOC16-001935,2017-09-20T05:00:00,6180,OK,GRIDSMART,OFFLINE,30.475256,-97.7939301, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,1505913660,395
844,LOC16-003010,2017-06-16T05:00:00,4591,OK,LOOP,,30.4614143,-97.7935562, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,603
845,LOC16-003010,2017-06-16T05:00:00,4592,OK,LOOP,,30.4614143,-97.7935562, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,603
846,LOC16-003010,2017-06-16T05:00:00,4593,OK,LOOP,,30.4614143,-97.7935562, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,603
847,LOC16-003010,2017-06-16T05:00:00,4594,OK,LOOP,,30.4614143,-97.7935562, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,603
848,LOC16-003010,2017-06-16T05:00:00,4595,OK,LOOP,,30.4614143,-97.7935562, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,603
849,LOC16-003010,2017-06-16T05:00:00,4596,OK,LOOP,,30.4614143,-97.7935562, LAKE CREEK PKWY / 183 HWY SVRD,1497589200,603
850,LOC16-004945,2017-06-28T05:00:00,1485,OK,LOOP,,30.1632843,-97.8007126, 1ST ST / TAFT LN,1498626000,1011
851,LOC16-004945,2017-06-28T05:00:00,1486,OK,LOOP,,30.1632843,-97.8007126, 1ST ST / TAFT LN,1498626000,1011
852,LOC16-004945,2017-06-28T05:00:00,1487,OK,LOOP,,30.1632843,-97.8007126, 1ST ST / TAFT LN,1498626000,1011
853,LOC16-004945,2017-06-28T05:00:00,1488,BROKEN,LOOP,,30.1632843,-97.8007126, 1ST ST / TAFT LN,1528809180,1011
854,LOC16-004945,2017-06-28T05:00:00,1489,OK,LOOP,,30.1632843,-97.8007126, 1ST ST / TAFT LN,1498626000,1011
855,LOC16-004945,2017-06-28T05:00:00,1490,OK,LOOP,,30.1632843,-97.8007126, 1ST ST / TAFT LN,1498626000,1011
856,LOC16-003670,2017-06-23T05:00:00,3019,OK,LOOP,,30.4225273,-97.7936096, OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),1498194000,744
857,LOC16-003670,2017-06-23T05:00:00,3020,OK,LOOP,,30.4225273,-97.7936096, OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),1498194000,744
858,LOC16-003670,2017-06-23T05:00:00,3021,OK,LOOP,,30.4225273,-97.7936096, OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),1498194000,744
859,LOC16-003670,2017-06-23T05:00:00,3022,OK,LOOP,,30.4225273,-97.7936096, OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),1498194000,744
860,LOC16-003670,2017-06-23T05:00:00,3023,OK,LOOP,,30.4225273,-97.7936096, OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),1498194000,744
861,LOC16-003670,2017-06-23T05:00:00,3024,OK,LOOP,,30.4225273,-97.7936096, OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),1498194000,744
862,LOC16-004195,2017-09-11T05:00:00,6165,,GRIDSMART,OFFLINE,30.352457,-97.7952881, CAPITAL OF TEXAS HWY / COURTYARD DR,1533850440,852
863,LOC16-004410,2017-09-11T05:00:00,5984,OK,VIDEO,OFFLINE,30.4941616,-97.7914963, AVERY RANCH BLVD / STAKED PLAINS DR,1528943100,895
864,LOC16-004410,2017-09-11T05:00:00,5985,OK,VIDEO,OFFLINE,30.4941616,-97.7914963, AVERY RANCH BLVD / STAKED PLAINS DR,1528943160,895
865,LOC16-001010,2017-09-11T05:00:00,5766,OK,VIDEO,OFFLINE,30.1724548,-97.7995529, SLAUGHTER LN / 1ST ST,1505106000,204
866,LOC16-001010,2017-09-11T05:00:00,5767,OK,VIDEO,OFFLINE,30.1724548,-97.7995529, SLAUGHTER LN / 1ST ST,1505106000,204
867,LOC16-001010,2017-09-11T05:00:00,5768,OK,VIDEO,OFFLINE,30.1724548,-97.7995529, SLAUGHTER LN / 1ST ST,1505106000,204
868,LOC16-001010,2017-09-11T05:00:00,5769,OK,VIDEO,OFFLINE,30.1724548,-97.7995529, SLAUGHTER LN / 1ST ST,1505106000,204
869,LOC16-001960,,1179,OK,LOOP,,30.2003918,-97.7987671, WILLIAM CANNON DR / WOODHUE DR,1475125200,400
870,LOC16-001960,,1180,OK,LOOP,,30.2003918,-97.7987671, WILLIAM CANNON DR / WOODHUE DR,1475125200,400
871,LOC16-001960,,1181,OK,LOOP,,30.2003918,-97.7987671, WILLIAM CANNON DR / WOODHUE DR,1475125200,400
872,LOC16-001960,2017-06-16T05:00:00,3746,BROKEN,LOOP,,30.2003918,-97.7987671, WILLIAM CANNON DR / WOODHUE DR,1497589200,400
873,LOC16-001960,2017-06-16T05:00:00,3747,BROKEN,LOOP,,30.2003918,-97.7987671, WILLIAM CANNON DR / WOODHUE DR,1497589200,400
874,LOC16-001960,2017-06-16T05:00:00,3748,BROKEN,LOOP,,30.2003918,-97.7987671, WILLIAM CANNON DR / WOODHUE DR,1497589200,400
875,LOC16-000950,,616,OK,LOOP,,30.2154312,-97.7977066, MANCHACA RD / STASSNEY LN,1441256400,192
876,LOC16-000950,,620,OK,LOOP,,30.2154312,-97.7977066, MANCHACA RD / STASSNEY LN,1441256400,192
877,LOC16-000950,,622,OK,LOOP,,30.2154312,-97.7977066, MANCHACA RD / STASSNEY LN,1441256400,192
878,LOC16-000950,,626,OK,LOOP,,30.2154312,-97.7977066, MANCHACA RD / STASSNEY LN,1441256400,192
879,LOC16-000950,,627,OK,LOOP,,30.2154312,-97.7977066, MANCHACA RD / STASSNEY LN,1441256400,192
880,LOC16-000950,2017-06-16T05:00:00,4714,OK,LOOP,,30.2154312,-97.7977066, MANCHACA RD / STASSNEY LN,1497589200,192
881,LOC16-000950,2017-06-16T05:00:00,4715,OK,LOOP,,30.2154312,-97.7977066, MANCHACA RD / STASSNEY LN,1497589200,192
882,LOC16-000950,2017-06-16T05:00:00,4716,OK,LOOP,,30.2154312,-97.7977066, MANCHACA RD / STASSNEY LN,1497589200,192
883,LOC16-003380,2017-06-22T05:00:00,3365,OK,LOOP,,30.2340221,-97.7970657, CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,1498107600,686
884,LOC16-003380,2017-06-22T05:00:00,3366,OK,LOOP,,30.2340221,-97.7970657, CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,1498107600,686
885,LOC16-003380,2017-06-22T05:00:00,3367,OK,LOOP,,30.2340221,-97.7970657, CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,1498107600,686
886,LOC16-003380,2017-06-22T05:00:00,3368,OK,LOOP,,30.2340221,-97.7970657, CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,1498107600,686
887,LOC16-003370,2017-06-22T05:00:00,3373,OK,LOOP,,30.2336826,-97.7966614, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,684
888,LOC16-003370,2017-06-22T05:00:00,3374,OK,LOOP,,30.2336826,-97.7966614, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,684
889,LOC16-003370,2017-06-22T05:00:00,3375,OK,LOOP,,30.2336826,-97.7966614, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,684
890,LOC16-003370,2017-06-22T05:00:00,3376,OK,LOOP,,30.2336826,-97.7966614, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,684
891,LOC16-003370,2017-06-22T05:00:00,3377,OK,LOOP,,30.2336826,-97.7966614, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,684
892,LOC16-003370,2017-06-22T05:00:00,3378,OK,LOOP,,30.2336826,-97.7966614, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,684
893,LOC16-003005,2017-09-11T05:00:00,6070,BROKEN,VIDEO,OFFLINE,30.4486465,-97.790947, ANDERSON MILL RD / 183 HWY SVRD,1505106000,602
894,LOC16-003005,2017-09-11T05:00:00,6071,BROKEN,VIDEO,OFFLINE,30.4486465,-97.790947, ANDERSON MILL RD / 183 HWY SVRD,1505106000,602
895,LOC16-003005,2017-09-11T05:00:00,6072,BROKEN,VIDEO,OFFLINE,30.4486465,-97.790947, ANDERSON MILL RD / 183 HWY SVRD,1505106000,602
896,LOC16-003005,2017-09-11T05:00:00,6073,BROKEN,VIDEO,OFFLINE,30.4486465,-97.790947, ANDERSON MILL RD / 183 HWY SVRD,1505106000,602
897,LOC16-003055,2017-09-11T05:00:00,6074,BROKEN,VIDEO,OFFLINE,30.4710636,-97.7902222,FM 620 RD / NORTH LAKE CREEK PKWY,1505106000,617
898,LOC16-003055,2017-09-11T05:00:00,6075,BROKEN,VIDEO,OFFLINE,30.4710636,-97.7902222,FM 620 RD / NORTH LAKE CREEK PKWY,1505106000,617
899,LOC16-003055,2017-09-11T05:00:00,6076,BROKEN,VIDEO,OFFLINE,30.4710636,-97.7902222,FM 620 RD / NORTH LAKE CREEK PKWY,1505106000,617
900,LOC16-003055,2017-09-11T05:00:00,6077,BROKEN,VIDEO,OFFLINE,30.4710636,-97.7902222,FM 620 RD / NORTH LAKE CREEK PKWY,1505106000,617
901,LOC16-003060,2017-09-11T05:00:00,6078,BROKEN,VIDEO,OFFLINE,30.4702168,-97.7898941,FM 620 RD / LAKE CREEK PKWY,1505106000,618
902,LOC16-003060,2017-09-11T05:00:00,6079,BROKEN,VIDEO,OFFLINE,30.4702168,-97.7898941,FM 620 RD / LAKE CREEK PKWY,1505106000,618
903,LOC16-003060,2017-09-11T05:00:00,6080,BROKEN,VIDEO,OFFLINE,30.4702168,-97.7898941,FM 620 RD / LAKE CREEK PKWY,1505106000,618
904,LOC16-003060,2017-09-11T05:00:00,6081,BROKEN,VIDEO,OFFLINE,30.4702168,-97.7898941,FM 620 RD / LAKE CREEK PKWY,1505106000,618
905,LOC16-004915,2017-09-11T05:00:00,6038,BROKEN,VIDEO,OFFLINE,30.4819565,-97.7895737, STAKED PLAINS DR / LAKELINE BLVD,1505106000,1005
906,LOC16-004915,2017-09-11T05:00:00,6039,BROKEN,VIDEO,OFFLINE,30.4819565,-97.7895737, STAKED PLAINS DR / LAKELINE BLVD,1505106000,1005
907,LOC16-004915,2017-09-11T05:00:00,6040,BROKEN,VIDEO,OFFLINE,30.4819565,-97.7895737, STAKED PLAINS DR / LAKELINE BLVD,1505106000,1005
908,LOC16-004915,2017-09-11T05:00:00,6041,BROKEN,VIDEO,OFFLINE,30.4819565,-97.7895737, STAKED PLAINS DR / LAKELINE BLVD,1505106000,1005
909,LOC16-003375,2017-06-22T05:00:00,3369,OK,LOOP,,30.2345924,-97.7959976, CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,1498107600,685
910,LOC16-003375,2017-06-22T05:00:00,3370,OK,LOOP,,30.2345924,-97.7959976, CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,1498107600,685
911,LOC16-003375,2017-06-22T05:00:00,3371,OK,LOOP,,30.2345924,-97.7959976, CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,1498107600,685
912,LOC16-003375,2017-06-22T05:00:00,3372,OK,LOOP,,30.2345924,-97.7959976, CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,1498107600,685
913,LOC16-002950,2017-06-16T05:00:00,4597,OK,LOOP,,30.4488926,-97.7900314, ANDERSON MILL RD / 183 HWY SVRD,1497589200,601
914,LOC16-002950,2017-06-16T05:00:00,4598,OK,LOOP,,30.4488926,-97.7900314, ANDERSON MILL RD / 183 HWY SVRD,1497589200,601
915,LOC16-002950,2017-06-16T05:00:00,4599,OK,LOOP,,30.4488926,-97.7900314, ANDERSON MILL RD / 183 HWY SVRD,1497589200,601
916,LOC16-002950,2017-06-16T05:00:00,4600,OK,LOOP,,30.4488926,-97.7900314, ANDERSON MILL RD / 183 HWY SVRD,1497589200,601
917,LOC16-002950,2017-06-16T05:00:00,4601,OK,LOOP,,30.4488926,-97.7900314, ANDERSON MILL RD / 183 HWY SVRD,1497589200,601
918,LOC16-002950,2017-06-16T05:00:00,4602,OK,LOOP,,30.4488926,-97.7900314, ANDERSON MILL RD / 183 HWY SVRD,1497589200,601
919,LOC16-003365,2017-06-22T05:00:00,3379,OK,LOOP,,30.2342701,-97.7956467, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,683
920,LOC16-003365,2017-06-22T05:00:00,3380,OK,LOOP,,30.2342701,-97.7956467, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,683
921,LOC16-003365,2017-06-22T05:00:00,3381,OK,LOOP,,30.2342701,-97.7956467, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,683
922,LOC16-003365,2017-06-22T05:00:00,3382,OK,LOOP,,30.2342701,-97.7956467, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,683
923,LOC16-003365,2017-06-22T05:00:00,3383,OK,LOOP,,30.2342701,-97.7956467, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,683
924,LOC16-003365,2017-06-22T05:00:00,3384,OK,LOOP,,30.2342701,-97.7956467, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,1498107600,683
925,LOC16-004270,2017-06-26T05:00:00,2219,OK,LOOP,,30.4638519,-97.7892227, LAKE CREEK PKWY / HYMEADOW DR,1498453200,867
926,LOC16-004270,2017-06-26T05:00:00,2220,OK,LOOP,,30.4638519,-97.7892227, LAKE CREEK PKWY / HYMEADOW DR,1498453200,867
927,LOC16-004270,2017-06-26T05:00:00,2221,OK,LOOP,,30.4638519,-97.7892227, LAKE CREEK PKWY / HYMEADOW DR,1498453200,867
928,LOC16-004270,2017-06-26T05:00:00,2222,OK,LOOP,,30.4638519,-97.7892227, LAKE CREEK PKWY / HYMEADOW DR,1498453200,867
929,LOC16-004270,2017-06-26T05:00:00,2223,OK,LOOP,,30.4638519,-97.7892227, LAKE CREEK PKWY / HYMEADOW DR,1498453200,867
930,LOC16-004270,2017-06-26T05:00:00,2224,OK,LOOP,,30.4638519,-97.7892227, LAKE CREEK PKWY / HYMEADOW DR,1498453200,867
931,LOC16-004270,2017-06-26T05:00:00,2225,OK,LOOP,,30.4638519,-97.7892227, LAKE CREEK PKWY / HYMEADOW DR,1498453200,867
932,LOC16-004270,2017-06-26T05:00:00,2226,OK,LOOP,,30.4638519,-97.7892227, LAKE CREEK PKWY / HYMEADOW DR,1498453200,867
933,LOC16-004850,2017-06-28T05:00:00,1570,OK,LOOP,,30.3593979,-97.7918472, CAPITAL OF TEXAS HWY / 2222 RD,1498626000,992
